,experimentID,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
1360,226.4,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,25,,1,1,15,0,0.0,,3.124197483062744,1.092134714126587,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],,-10.0
1361,226.5,LenLog_1_20_1_15_15_2-5_9000.csv,20,2.5,15,30,,1,1,15,0,0.0,,3.124197483062744,1.1160204410552979,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]",[],,-15.0
1362,227.0,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,5,,1,1,15,6,40.0,0.0,1.857003927230835,0.20017671585083008,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[1962, 1135, 142, 4310, 2046, 126]",,10.0
1363,227.1,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,10,,1,1,15,5,33.33333333333333,1.0,1.857003927230835,0.24914145469665527,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[1961, 620, 1134, 141, 4661]",,5.0
1364,227.2,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,15,,1,1,15,0,0.0,,1.857003927230835,0.25156736373901367,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]",[],,0.0
1365,227.3,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,20,,1,1,15,2,13.333333333333334,2.0,1.857003927230835,0.27473902702331543,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[1137, 4384]",,-5.0
1366,227.4,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,25,,1,1,15,1,6.666666666666667,4.0,1.857003927230835,0.27460312843322754,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]",[750],,-10.0
1367,227.5,LenLog_1_20_1_15_15_5_4500.csv,20,5.0,15,30,,1,1,15,1,6.666666666666667,6.0,1.857003927230835,0.2847890853881836,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]",[627],,-15.0
1368,228.0,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,5,,1,1,15,5,33.33333333333333,2.0,1.2316021919250488,0.1665959358215332,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[3174, 2214, 1071, 222, 1886]",,15.0
1369,228.1,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,10,,1,1,15,1,6.666666666666667,0.0,1.2316021919250488,0.1634840965270996,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]",[2285],,10.0
1370,228.2,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,15,,1,1,15,9,60.0,0.2222222222222222,1.2316021919250488,0.14751052856445312,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[2305, 3172, 2211, 2984, 2285, 2703, 221, 1884, 3262]",,5.0
1371,228.3,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,20,,1,1,15,10,66.66666666666666,0.1,1.2316021919250488,0.1504366397857666,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[1342, 2305, 3172, 2211, 2984, 2285, 2703, 220, 1884, 3262]",,0.0
1372,228.4,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,25,,1,1,15,15,100.0,5.466666666666667,1.2316021919250488,0.14994525909423828,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[1335, 2300, 3167, 2206, 2979, 1956, 2280, 1064, 2698, 216, 1037, 850, 1879, 1720, 3257]",,-5.0
1373,228.5,LenLog_1_20_1_15_20_10_3000.csv,20,10.0,20,30,,1,1,15,14,93.33333333333333,1.3571428571428572,1.2316021919250488,0.1678016185760498,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[1348, 2304, 3171, 2211, 2984, 1961, 1070, 2702, 221, 1044, 854, 1883, 1724, 3263]",,-10.0
1374,229.0,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,5,,1,1,15,0,0.0,,9.621322393417358,10.721482753753662,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],,15.0
1375,229.1,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,10,,1,1,15,7,46.666666666666664,5.0,9.621322393417358,10.900392293930054,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]","[25285, 960, 5421, 21649, 7062, 822, 12379]",,10.0
1376,229.2,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,15,,1,1,15,0,0.0,,9.621322393417358,10.9836745262146,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],,5.0
1377,229.3,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,20,,1,1,15,0,0.0,,9.621322393417358,10.93388557434082,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],,0.0
1378,229.4,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,25,,1,1,15,0,0.0,,9.621322393417358,10.818416118621826,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],,-5.0
1379,229.5,LenLog_1_20_1_15_20_1_30000.csv,20,1.0,20,30,,1,1,15,0,0.0,,9.621322393417358,10.866988182067871,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]",[],,-10.0
1380,230.0,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,5,,1,1,15,0,0.0,,3.983222723007202,1.71547269821167,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],,15.0
1381,230.1,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,10,,1,1,15,0,0.0,,3.983222723007202,1.9081056118011475,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],,10.0
1382,230.2,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,15,,1,1,15,0,0.0,,3.983222723007202,1.8829617500305176,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],,5.0
1383,230.3,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,20,,1,1,15,1,6.666666666666667,10.0,3.983222723007202,1.913865089416504,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[7938],,0.0
1384,230.4,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,25,,1,1,15,1,6.666666666666667,6.0,3.983222723007202,1.8080675601959229,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[2214],,-5.0
1385,230.5,LenLog_1_20_1_15_20_2-5_12000.csv,20,2.5,20,30,,1,1,15,0,0.0,,3.983222723007202,1.8766260147094727,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]",[],,-10.0
1386,231.0,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,5,,1,1,15,0,0.0,,2.154737710952759,0.36164379119873047,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]",[],,15.0
1387,231.1,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,10,,1,1,15,0,0.0,,2.154737710952759,0.4470388889312744,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]",[],,10.0
1388,231.2,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,15,,1,1,15,0,0.0,,2.154737710952759,0.46299147605895996,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]",[],,5.0
1389,231.3,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,20,,1,1,15,12,80.0,0.0,2.154737710952759,0.5154819488525391,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]","[3873, 3428, 1829, 1608, 1512, 1387, 2160, 2449, 373, 1718, 728, 860]",,0.0
1390,231.4,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,25,,1,1,15,8,53.333333333333336,1.125,2.154737710952759,0.48842954635620117,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]","[3873, 1513, 2160, 2449, 373, 1719, 867, 5981]",,-5.0
1391,231.5,LenLog_1_20_1_15_20_5_6000.csv,20,5.0,20,30,,1,1,15,4,26.666666666666668,8.25,2.154737710952759,0.46178412437438965,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]","[4822, 2442, 366, 1711]",,-10.0
1392,232.0,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,5,,1,1,15,3,20.0,0.0,1.614201307296753,0.15351152420043945,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]","[160, 1912, 2556]",,20.0
1393,232.1,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,10,,1,1,15,0,0.0,,1.614201307296753,0.16511201858520508,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[],,15.0
1394,232.2,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,15,,1,1,15,1,6.666666666666667,4.0,1.614201307296753,0.19987797737121582,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[2392],,10.0
1395,232.3,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,20,,1,1,15,0,0.0,,1.614201307296753,0.21358656883239746,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[],,5.0
1396,232.4,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,25,,1,1,15,0,0.0,,1.614201307296753,0.21091723442077637,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[],,0.0
1397,232.5,LenLog_1_20_1_15_25_10_3750.csv,20,10.0,25,30,,1,1,15,1,6.666666666666667,1.0,1.614201307296753,0.2365570068359375,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]",[1580],,-5.0
1398,233.0,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,5,,1,1,15,0,0.0,,12.416870832443237,16.93372917175293,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],,20.0
1399,233.1,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,10,,1,1,15,0,0.0,,12.416870832443237,16.834624528884888,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],,15.0
1400,233.2,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,15,,1,1,15,0,0.0,,12.416870832443237,16.92423152923584,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],,10.0
1401,233.3,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,20,,1,1,15,0,0.0,,12.416870832443237,16.941895246505737,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],,5.0
1402,233.4,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,25,,1,1,15,0,0.0,,12.416870832443237,16.88310480117798,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],,0.0
1403,233.5,LenLog_1_20_1_15_25_1_37500.csv,20,1.0,25,30,,1,1,15,0,0.0,,12.416870832443237,16.92147922515869,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]",[],,-5.0
1404,234.0,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,5,,1,1,15,0,0.0,,4.98862361907959,2.6948142051696777,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],,20.0
1405,234.1,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,10,,1,1,15,0,0.0,,4.98862361907959,2.9188590049743652,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],,15.0
1406,234.2,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,15,,1,1,15,0,0.0,,4.98862361907959,2.799530029296875,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],,10.0
1407,234.3,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,20,,1,1,15,0,0.0,,4.98862361907959,2.8195137977600098,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],,5.0
1408,234.4,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,25,,1,1,15,0,0.0,,4.98862361907959,2.89302134513855,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],,0.0
1409,234.5,LenLog_1_20_1_15_25_2-5_15000.csv,20,2.5,25,30,,1,1,15,0,0.0,,4.98862361907959,2.8657050132751465,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]",[],,-5.0
1410,235.0,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,5,,1,1,15,7,46.666666666666664,0.14285714285714285,2.65974760055542,0.6842305660247803,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]","[6721, 1765, 75, 592, 2611, 3935, 5243]",,20.0
1411,235.1,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,10,,1,1,15,1,6.666666666666667,4.0,2.65974760055542,0.7331840991973877,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[1761],,15.0
1412,235.2,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,15,,1,1,15,0,0.0,,2.65974760055542,0.7168436050415039,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],,10.0
1413,235.3,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,20,,1,1,15,0,0.0,,2.65974760055542,0.719074010848999,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],,5.0
1414,235.4,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,25,,1,1,15,0,0.0,,2.65974760055542,0.7325036525726318,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],,0.0
1415,235.5,LenLog_1_20_1_15_25_5_7500.csv,20,5.0,25,30,,1,1,15,0,0.0,,2.65974760055542,0.7377378940582275,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]",[],,-5.0
1416,236.0,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,5,,1,1,15,0,0.0,,0.40070533752441406,0.016796350479125977,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]",[],,0.0
1417,236.1,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,10,,1,1,15,0,0.0,,0.40070533752441406,0.010537385940551758,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]",[],,-5.0
1418,236.2,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,15,,1,1,15,2,13.333333333333334,6.0,0.40070533752441406,0.01670670509338379,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[806, 562]",,-10.0
1419,236.3,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,20,,1,1,15,4,26.666666666666668,4.25,0.40070533752441406,0.016656875610351562,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[287, 551, 533, 307]",,-15.0
1420,236.4,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,25,,1,1,15,6,40.0,8.0,0.40070533752441406,0.01694202423095703,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[290, 546, 474, 444, 302, 444]",,-20.0
1421,236.5,LenLog_1_20_1_15_5_10_750.csv,20,10.0,5,30,,1,1,15,3,20.0,2.3333333333333335,0.40070533752441406,0.017317533493041992,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[734, 366, 556]",,-25.0
1422,237.0,LenLog_1_20_1_15_5_1_7500.csv,20,1.0,5,5,,1,1,15,0,0.0,,2.5168187618255615,0.5668740272521973,"[6512, 5951, 5756, 5307, 5285, 4446, 3870, 3691, 3568, 3555, 2751, 2239, 1219, 582, 364]",[],,0.0
1423,237.1,LenLog_1_20_1_15_5_1_7500.csv,20,1.0,5,10,,1,1,15,1,6.666666666666667,3.0,2.5168187618255615,0.67472243309021,"[6512, 5951, 5756, 5307, 5285, 4446, 3870, 3691, 3568, 3555, 2751, 2239, 1219, 582, 364]",[3558],,-5.0
1424,237.2,LenLog_1_20_1_15_5_1_7500.csv,20,1.0,5,15,,1,1,15,0,0.0,,2.5168187618255615,0.7012865543365479,"[6512, 5951, 5756, 5307, 5285, 4446, 3870, 3691, 3568, 3555, 2751, 2239, 1219, 582, 364]",[],,-10.0
1425,237.3,LenLog_1_20_1_15_5_1_7500.csv,20,1.0,5,20,,1,1,15,0,0.0,,2.5168187618255615,0.6800415515899658,"[6512, 5951, 5756, 5307, 5285, 4446, 3870, 3691, 3568, 3555, 2751, 2239, 1219, 582, 364]",[],,-15.0
1426,237.4,LenLog_1_20_1_15_5_1_7500.csv,20,1.0,5,25,,1,1,15,1,6.666666666666667,12.0,2.5168187618255615,0.6605405807495117,"[6512, 5951, 5756, 5307, 5285, 4446, 3870, 3691, 3568, 3555, 2751, 2239, 1219, 582, 364]",[3580],,-20.0
1427,237.5,LenLog_1_20_1_15_5_1_7500.csv,20,1.0,5,30,,1,1,15,2,13.333333333333334,7.0,2.5168187618255615,0.6838271617889404,"[6512, 5951, 5756, 5307, 5285, 4446, 3870, 3691, 3568, 3555, 2751, 2239, 1219, 582, 364]","[5284, 2764]",,-25.0
1428,238.0,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,5,,1,1,15,0,0.0,,1.203735113143921,0.07771492004394531,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[],,0.0
1429,238.1,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,10,,1,1,15,0,0.0,,1.203735113143921,0.1010594367980957,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[],,-5.0
1430,238.2,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,15,,1,1,15,1,6.666666666666667,0.0,1.203735113143921,0.16495132446289062,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[278],,-10.0
1431,238.3,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,20,,1,1,15,1,6.666666666666667,1.0,1.203735113143921,0.13196778297424316,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[277],,-15.0
1432,238.4,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,25,,1,1,15,1,6.666666666666667,8.0,1.203735113143921,0.09607338905334473,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]",[533],,-20.0
1433,238.5,LenLog_1_20_1_15_5_2-5_3000.csv,20,2.5,5,30,,1,1,15,3,20.0,8.0,1.203735113143921,0.1024937629699707,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]","[2321, 689, 880]",,-25.0
1434,239.0,LenLog_1_20_1_15_5_5_1500.csv,20,5.0,5,5,,1,1,15,4,26.666666666666668,0.25,0.634331226348877,0.0355679988861084,"[1539, 1514, 1478, 1394, 1366, 1356, 1139, 1045, 1030, 786, 577, 405, 239, 231, 69]","[69, 1029, 239, 1366]",,0.0
1435,239.1,LenLog_1_20_1_15_5_5_1500.csv,20,5.0,5,10,,1,1,15,0,0.0,,0.634331226348877,0.025634288787841797,"[1539, 1514, 1478, 1394, 1366, 1356, 1139, 1045, 1030, 786, 577, 405, 239, 231, 69]",[],,-5.0
1436,239.2,LenLog_1_20_1_15_5_5_1500.csv,20,5.0,5,15,,1,1,15,2,13.333333333333334,4.0,0.634331226348877,0.02758049964904785,"[1539, 1514, 1478, 1394, 1366, 1356, 1139, 1045, 1030, 786, 577, 405, 239, 231, 69]","[233, 233]",,-10.0
1437,239.3,LenLog_1_20_1_15_5_5_1500.csv,20,5.0,5,20,,1,1,15,1,6.666666666666667,5.0,0.634331226348877,0.03362011909484863,"[1539, 1514, 1478, 1394, 1366, 1356, 1139, 1045, 1030, 786, 577, 405, 239, 231, 69]",[1050],,-15.0
1438,239.4,LenLog_1_20_1_15_5_5_1500.csv,20,5.0,5,25,,1,1,15,2,13.333333333333334,6.5,0.634331226348877,0.039881229400634766,"[1539, 1514, 1478, 1394, 1366, 1356, 1139, 1045, 1030, 786, 577, 405, 239, 231, 69]","[1145, 779]",,-20.0
1439,239.5,LenLog_1_20_1_15_5_5_1500.csv,20,5.0,5,30,,1,1,15,0,0.0,,0.634331226348877,0.026012420654296875,"[1539, 1514, 1478, 1394, 1366, 1356, 1139, 1045, 1030, 786, 577, 405, 239, 231, 69]",[],,-25.0
1440,240.0,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,5,,1,1,20,0,0.0,,0.7831995487213135,0.038401126861572266,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]",[],,5.0
1441,240.1,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,10,,1,1,20,0,0.0,,0.7831995487213135,0.047649383544921875,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]",[],,0.0
1442,240.2,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,15,,1,1,20,6,30.0,4.5,0.7831995487213135,0.05035996437072754,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1815, 1943, 1815, 2090, 683, 1236]",,-5.0
1443,240.3,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,20,,1,1,20,2,10.0,6.0,0.7831995487213135,0.0493624210357666,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1803, 769]",,-10.0
1444,240.4,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,25,,1,1,20,2,10.0,9.0,0.7831995487213135,0.10401773452758789,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[302, 854]",,-15.0
1445,240.5,LenLog_1_20_1_20_10_10_2000.csv,20,10.0,10,30,,1,1,20,4,20.0,3.5,0.7831995487213135,0.06443548202514648,"[2095, 1943, 1820, 1808, 1573, 1551, 1537, 1433, 1296, 1254, 1241, 893, 863, 762, 688, 644, 598, 525, 511, 311]","[1431, 1571, 2093, 696]",,-20.0
1446,241.0,LenLog_1_20_1_20_10_1_20000.csv,20,1.0,10,5,,1,1,20,2,10.0,1.0,6.505808115005493,4.826807260513306,"[19955, 19616, 18150, 17666, 17519, 17145, 16985, 15225, 14326, 10734, 10306, 9031, 8889, 8393, 7757, 7350, 7140, 5619, 3565, 224]","[225, 17146]",,5.0
1447,241.1,LenLog_1_20_1_20_10_1_20000.csv,20,1.0,10,10,,1,1,20,0,0.0,,6.505808115005493,4.884292840957642,"[19955, 19616, 18150, 17666, 17519, 17145, 16985, 15225, 14326, 10734, 10306, 9031, 8889, 8393, 7757, 7350, 7140, 5619, 3565, 224]",[],,0.0
1448,241.2,LenLog_1_20_1_20_10_1_20000.csv,20,1.0,10,15,,1,1,20,0,0.0,,6.505808115005493,4.934924364089966,"[19955, 19616, 18150, 17666, 17519, 17145, 16985, 15225, 14326, 10734, 10306, 9031, 8889, 8393, 7757, 7350, 7140, 5619, 3565, 224]",[],,-5.0
1449,241.3,LenLog_1_20_1_20_10_1_20000.csv,20,1.0,10,20,,1,1,20,6,30.0,5.5,6.505808115005493,4.833648681640625,"[19955, 19616, 18150, 17666, 17519, 17145, 16985, 15225, 14326, 10734, 10306, 9031, 8889, 8393, 7757, 7350, 7140, 5619, 3565, 224]","[8883, 10301, 218, 10727, 5615, 14321]",,-10.0
1450,241.4,LenLog_1_20_1_20_10_1_20000.csv,20,1.0,10,25,,1,1,20,0,0.0,,6.505808115005493,4.799718856811523,"[19955, 19616, 18150, 17666, 17519, 17145, 16985, 15225, 14326, 10734, 10306, 9031, 8889, 8393, 7757, 7350, 7140, 5619, 3565, 224]",[],,-15.0
1451,241.5,LenLog_1_20_1_20_10_1_20000.csv,20,1.0,10,30,,1,1,20,0,0.0,,6.505808115005493,4.868366956710815,"[19955, 19616, 18150, 17666, 17519, 17145, 16985, 15225, 14326, 10734, 10306, 9031, 8889, 8393, 7757, 7350, 7140, 5619, 3565, 224]",[],,-20.0
