,experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered,DiscoveryPercentage,alignmentAccuracy,executionTimeEncoding,executionTimeDiscovery,motifSpots,discoveredSpots,DiscoveryLoops,WindowSizeMatch
720,18.0,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,5,,1,1,10,6,60.0,1.0,4.783367395401001,0.03336334228515625,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[1954, 871, 56, 1272, 1758, 576]",,0.0
721,18.1,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,10,,1,1,10,4,40.0,2.0,4.783367395401001,0.017304182052612305,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[198, 1319, 1352, 103]",,-5.0
722,18.2,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,15,,1,1,10,0,0.0,,4.783367395401001,0.015862703323364258,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[],,-10.0
723,18.3,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,20,,1,1,10,0,0.0,,4.783367395401001,0.020462512969970703,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[],,-15.0
724,18.4,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,25,,1,1,10,2,20.0,7.5,4.783367395401001,0.01293635368347168,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]","[116, 1275]",,-20.0
725,18.5,Hierarchy,LenLog_1_10_1_10_5_2-5_2000.csv,10,2.5,5,30,,1,1,10,1,10.0,3.0,4.783367395401001,0.015839576721191406,"[1953, 1757, 1354, 1321, 1271, 870, 575, 200, 105, 55]",[1274],,-25.0
726,19.0,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,5,,1,1,10,5,50.0,2.0,1.733902931213379,0.03454446792602539,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[459, 53, 473, 698, 576]",,0.0
727,19.1,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,10,,1,1,10,5,50.0,1.0,1.733902931213379,0.0,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[456, 652, 470, 122, 573]",,-5.0
728,19.2,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,15,,1,1,10,4,40.0,5.75,1.733902931213379,0.0,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[648, 81, 465, 690]",,-10.0
729,19.3,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,20,,1,1,10,0,0.0,,1.733902931213379,0.0,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]",[],,-15.0
730,19.4,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,25,,1,1,10,2,20.0,6.0,1.733902931213379,0.0,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[62, 575]",,-20.0
731,19.5,Hierarchy,LenLog_1_10_1_10_5_5_1000.csv,10,5.0,5,30,,1,1,10,5,50.0,8.8,1.733902931213379,0.0,"[781, 696, 653, 574, 471, 457, 154, 123, 87, 51]","[460, 41, 460, 167, 581]",,-25.0
732,20.0,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,5,,1,1,15,0,0.0,,2.5592894554138184,0.00751805305480957,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]",[],,5.0
733,20.1,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,10,,1,1,15,13,86.66666666666667,1.0,2.5592894554138184,0.01700448989868164,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1343, 544, 763, 1287, 1095, 777, 713, 1459, 948, 1365, 437, 632, 859]",,0.0
734,20.2,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,15,,1,1,15,13,86.66666666666667,1.0,2.5592894554138184,0.03258776664733887,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1343, 544, 763, 1287, 1095, 777, 713, 1459, 948, 1365, 437, 632, 859]",,-5.0
735,20.3,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,20,,1,1,15,14,93.33333333333333,9.5,2.5592894554138184,0.01187586784362793,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[1334, 535, 939, 768, 1278, 1086, 768, 704, 1450, 939, 1356, 428, 623, 850]",,-10.0
736,20.4,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,25,,1,1,15,6,40.0,1.0,2.5592894554138184,0.0,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[544, 777, 713, 1459, 1365, 859]",,-15.0
737,20.5,Hierarchy,LenLog_1_10_1_15_10_10_1500.csv,10,10.0,10,30,,1,1,15,6,40.0,3.0,2.5592894554138184,0.0,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[542, 761, 711, 1457, 1363, 857]",,-20.0
738,21.0,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,5,,1,1,15,5,33.33333333333333,0.4,22.84930992126465,0.40030431747436523,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[5189, 12038, 1907, 124, 6111]",,5.0
739,21.1,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,10,,1,1,15,2,13.333333333333334,0.0,22.84930992126465,0.4833545684814453,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[1906, 123]",,0.0
740,21.2,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,15,,1,1,15,7,46.666666666666664,5.0,22.84930992126465,0.5582222938537598,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[2715, 5184, 7236, 10502, 8394, 7922, 6106]",,-5.0
741,21.3,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,20,,1,1,15,7,46.666666666666664,10.0,22.84930992126465,0.5332515239715576,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[2710, 7231, 10497, 8389, 1896, 7917, 6101]",,-10.0
742,21.4,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,25,,1,1,15,13,86.66666666666667,0.0,22.84930992126465,0.5836753845214844,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]","[2720, 14178, 5189, 12038, 7241, 10507, 6764, 8399, 7927, 13114, 123, 11485, 6111]",,-15.0
743,21.5,Hierarchy,LenLog_1_10_1_15_10_1_15000.csv,10,1.0,10,30,,1,1,15,0,0.0,,22.84930992126465,0.5661931037902832,"[14178, 13114, 12038, 11485, 10507, 10002, 8399, 7927, 7241, 6764, 6111, 5189, 2720, 1906, 123]",[],,-20.0
744,22.0,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,5,,1,1,15,5,33.33333333333333,1.0,9.466908931732178,0.08383464813232422,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[97, 3235, 3638, 5543, 1480]",,5.0
745,22.1,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,10,,1,1,15,7,46.666666666666664,1.0,9.466908931732178,0.08800911903381348,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[99, 3640, 4489, 1963, 75, 2295, 4376]",,0.0
746,22.2,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,15,,1,1,15,11,73.33333333333333,0.0,9.466908931732178,0.12814545631408691,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[98, 3236, 3639, 5544, 4488, 2184, 1962, 74, 2294, 4375, 4863]",,-5.0
747,22.3,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,20,,1,1,15,11,73.33333333333333,0.0,9.466908931732178,0.11696648597717285,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[98, 3236, 3639, 5544, 4488, 2184, 1962, 74, 2294, 4375, 4863]",,-10.0
748,22.4,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,25,,1,1,15,12,80.0,4.0,9.466908931732178,0.09988141059875488,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[94, 3232, 3635, 5540, 4484, 2180, 1958, 1477, 70, 2290, 4371, 4859]",,-15.0
749,22.5,Hierarchy,LenLog_1_10_1_15_10_2-5_6000.csv,10,2.5,10,30,,1,1,15,12,80.0,13.0,9.466908931732178,0.13350176811218262,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[85, 3223, 3626, 5531, 4475, 2171, 1949, 1468, 61, 2281, 4362, 4850]",,-20.0
750,23.0,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,5,,1,1,15,7,46.666666666666664,1.0,4.755404710769653,0.01807093620300293,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1506, 67, 680, 1225, 1072, 211, 2745]",,5.0
751,23.1,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,10,,1,1,15,2,13.333333333333334,0.0,4.755404710769653,0.015888690948486328,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1041, 1017]",,0.0
752,23.2,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,15,,1,1,15,13,86.66666666666667,0.0,4.755404710769653,0.04201197624206543,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1923, 1507, 68, 681, 1226, 880, 1073, 1041, 212, 757, 1017, 2746, 2463]",,-5.0
753,23.3,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,20,,1,1,15,14,93.33333333333333,2.0,4.755404710769653,0.036643028259277344,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1921, 1505, 1315, 66, 679, 1224, 878, 1071, 1039, 210, 755, 1015, 2744, 2461]",,-10.0
754,23.4,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,25,,1,1,15,0,0.0,,4.755404710769653,0.01684117317199707,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]",[],,-15.0
755,23.5,Hierarchy,LenLog_1_10_1_15_10_5_3000.csv,10,5.0,10,30,,1,1,15,14,93.33333333333333,3.0,4.755404710769653,0.05331873893737793,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[1920, 1504, 1314, 65, 678, 1223, 877, 1070, 1038, 209, 754, 1715, 2743, 2460]",,-20.0
756,24.0,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,5,,1,1,15,7,46.666666666666664,2.0,3.7677388191223145,0.01665472984313965,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[739, 2185, 2165, 286, 1369, 1854, 1440]",,10.0
757,24.1,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,10,,1,1,15,11,73.33333333333333,1.0,3.7677388191223145,0.017455577850341797,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[738, 1542, 1799, 2184, 2164, 1972, 285, 1368, 60, 1853, 1439]",,5.0
758,24.2,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,15,,1,1,15,12,80.0,0.0,3.7677388191223145,0.038715362548828125,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[737, 1541, 1798, 2183, 1710, 2163, 947, 284, 1367, 59, 1852, 1438]",,0.0
759,24.3,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,20,,1,1,15,13,86.66666666666667,4.0,3.7677388191223145,0.03170037269592285,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1537, 1794, 2179, 1734, 1706, 2159, 1967, 943, 280, 1363, 55, 1848, 1434]",,-5.0
760,24.4,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,25,,1,1,15,12,80.0,5.0,3.7677388191223145,0.016973257064819336,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1536, 2178, 1733, 1705, 2158, 1966, 942, 279, 1362, 54, 1847, 1433]",,-10.0
761,24.5,Hierarchy,LenLog_1_10_1_15_15_10_2250.csv,10,10.0,15,30,,1,1,15,12,80.0,14.083333333333334,3.7677388191223145,0.03685426712036133,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[1527, 1784, 973, 1696, 2149, 1957, 933, 270, 1353, 45, 1838, 1424]",,-15.0
762,25.0,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,5,,1,1,15,7,46.666666666666664,1.0,34.03937482833862,0.9507641792297363,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14437, 17095, 20621, 14669, 16303, 20247, 13496]",,10.0
763,25.1,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,10,,1,1,15,9,60.0,1.1111111111111112,34.03937482833862,1.2161059379577637,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14437, 17095, 1769, 14669, 10098, 9748, 1046, 13496, 9207]",,5.0
764,25.2,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,15,,1,1,15,12,80.0,0.08333333333333333,34.03937482833862,1.465433120727539,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 2438, 1768, 14668, 11853, 10097, 9747, 1045, 13495, 9206, 4214]",,0.0
765,25.3,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,20,,1,1,15,14,93.33333333333333,0.0,34.03937482833862,1.2898590564727783,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14436, 17094, 2438, 1768, 20620, 14668, 11853, 10096, 9747, 1045, 20246, 13495, 9206, 4214]",,-5.0
766,25.4,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,25,,1,1,15,15,100.0,7.933333333333334,34.03937482833862,1.279264211654663,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14428, 17086, 2430, 1760, 20612, 14660, 16294, 11845, 10089, 9739, 1037, 20238, 13487, 9198, 4206]",,-10.0
767,25.5,Hierarchy,LenLog_1_10_1_15_15_1_22500.csv,10,1.0,15,30,,1,1,15,14,93.33333333333333,10.928571428571429,34.03937482833862,1.3149495124816895,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[14425, 17083, 2427, 1757, 20609, 14657, 11843, 10085, 9736, 1034, 20235, 13484, 9195, 4203]",,-15.0
768,26.0,Hierarchy,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,5,,1,1,15,0,0.0,,13.828322649002075,0.133636474609375,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]",[],,10.0
769,26.1,Hierarchy,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,10,,1,1,15,10,66.66666666666666,2.2,13.828322649002075,0.1651456356048584,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1059, 5092, 483, 8037, 6251, 8593, 5970, 858, 5274, 2909]",,5.0
770,26.2,Hierarchy,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,15,,1,1,15,9,60.0,0.7777777777777778,13.828322649002075,0.19089603424072266,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1057, 5090, 481, 6249, 8584, 5968, 856, 5272, 2907]",,0.0
771,26.3,Hierarchy,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,20,,1,1,15,13,86.66666666666667,0.5384615384615384,13.828322649002075,0.23517704010009766,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1057, 7113, 5090, 481, 1701, 8041, 6249, 8591, 5968, 856, 1205, 5272, 2907]",,-5.0
772,26.4,Hierarchy,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,25,,1,1,15,13,86.66666666666667,1.0,13.828322649002075,0.20798182487487793,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1058, 7107, 5091, 482, 1702, 6250, 7630, 8592, 5969, 857, 1206, 5273, 2908]",,-10.0
773,26.5,Hierarchy,LenLog_1_10_1_15_15_2-5_9000.csv,10,2.5,15,30,,1,1,15,14,93.33333333333333,13.0,13.828322649002075,0.21690082550048828,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[1044, 7093, 5077, 468, 1688, 21, 6236, 7616, 8578, 5955, 843, 1192, 5259, 2894]",,-15.0
774,27.0,Hierarchy,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,5,,1,1,15,0,0.0,,6.966357946395874,0.029832124710083008,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]",[],,10.0
775,27.1,Hierarchy,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,10,,1,1,15,10,66.66666666666666,0.0,6.966357946395874,0.07022404670715332,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 2534, 1471, 2698, 2225, 381, 947, 598, 215, 2751]",,5.0
776,27.2,Hierarchy,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,15,,1,1,15,12,80.0,0.0,6.966357946395874,0.06174206733703613,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2562, 2534, 1471, 2698, 2925, 2225, 381, 947, 404, 598, 4253, 2751]",,0.0
777,27.3,Hierarchy,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,20,,1,1,15,15,100.0,2.0,6.966357946395874,0.06691956520080566,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2560, 3299, 2532, 1469, 2696, 2923, 2223, 379, 945, 402, 596, 213, 4251, 4348, 2749]",,-5.0
778,27.4,Hierarchy,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,25,,1,1,15,1,6.666666666666667,12.0,6.966357946395874,0.05889892578125,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]",[4265],,-10.0
779,27.5,Hierarchy,LenLog_1_10_1_15_15_5_4500.csv,10,5.0,15,30,,1,1,15,11,73.33333333333333,14.909090909090908,6.966357946395874,0.0679478645324707,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[2547, 2519, 1456, 2683, 2910, 2210, 366, 932, 583, 4336, 2736]",,-15.0
780,28.0,Hierarchy,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,5,,1,1,15,0,0.0,,4.884359836578369,0.021093130111694336,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]",[],,15.0
781,28.1,Hierarchy,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,10,,1,1,15,0,0.0,,4.884359836578369,0.0213468074798584,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]",[],,10.0
782,28.2,Hierarchy,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,15,,1,1,15,14,93.33333333333333,3.0,4.884359836578369,0.05318808555603027,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2278, 990, 682, 1485, 2769, 2322, 1298, 1237, 1430, 1015, 729, 1948, 2846, 1377]",,5.0
783,28.3,Hierarchy,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,20,,1,1,15,14,93.33333333333333,0.0,4.884359836578369,0.036086082458496094,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2275, 987, 679, 1482, 2766, 2319, 1295, 1234, 1427, 1012, 726, 1945, 2843, 1374]",,0.0
784,28.4,Hierarchy,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,25,,1,1,15,14,93.33333333333333,3.0,4.884359836578369,0.049979209899902344,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2272, 984, 676, 1479, 2763, 2316, 1292, 1231, 1424, 1009, 723, 1942, 2840, 1371]",,-5.0
785,28.5,Hierarchy,LenLog_1_10_1_15_20_10_3000.csv,10,10.0,20,30,,1,1,15,14,93.33333333333333,10.0,4.884359836578369,0.07114839553833008,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[2265, 977, 669, 1472, 2756, 2309, 1285, 1224, 1417, 1002, 716, 1935, 2833, 1364]",,-10.0
786,29.0,Hierarchy,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,5,,1,1,15,1,6.666666666666667,1.0,45.26098370552063,1.8722448348999023,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]",[2674],,15.0
787,29.1,Hierarchy,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,10,,1,1,15,0,0.0,,45.26098370552063,2.2886946201324463,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]",[],,10.0
788,29.2,Hierarchy,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,15,,1,1,15,10,66.66666666666666,0.0,45.26098370552063,2.1781022548675537,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[20577, 4418, 24518, 26473, 28471, 28206, 25938, 2675, 26103, 12927]",,5.0
789,29.3,Hierarchy,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,20,,1,1,15,14,93.33333333333333,0.0,45.26098370552063,2.2410900592803955,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24736, 20577, 8481, 4418, 24518, 26473, 15095, 28471, 28206, 25454, 7763, 2675, 26103, 12927]",,0.0
790,29.4,Hierarchy,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,25,,1,1,15,15,100.0,2.0,45.26098370552063,2.106968641281128,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24734, 20575, 8479, 4416, 24516, 26471, 15093, 28469, 28204, 25452, 25936, 7761, 2673, 26101, 12925]",,-5.0
791,29.5,Hierarchy,LenLog_1_10_1_15_20_1_30000.csv,10,1.0,20,30,,1,1,15,15,100.0,2.0,45.26098370552063,2.2013204097747803,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[24734, 20575, 8479, 4416, 24516, 26471, 15093, 28469, 28204, 25452, 25936, 7761, 2673, 26101, 12925]",,-10.0
792,30.0,Hierarchy,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,5,,1,1,15,0,0.0,,17.63841462135315,0.26918792724609375,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]",[],,15.0
793,30.1,Hierarchy,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,10,,1,1,15,1,6.666666666666667,4.0,17.63841462135315,0.30548977851867676,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]",[8550],,10.0
794,30.2,Hierarchy,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,15,,1,1,15,7,46.666666666666664,4.0,17.63841462135315,0.3495211601257324,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[2372, 6030, 3631, 655, 208, 2494, 9921]",,5.0
795,30.3,Hierarchy,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,20,,1,1,15,9,60.0,1.1111111111111112,17.63841462135315,0.4000437259674072,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[2368, 8546, 4903, 6026, 3627, 651, 194, 2490, 9917]",,0.0
796,30.4,Hierarchy,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,25,,1,1,15,6,40.0,7.833333333333333,17.63841462135315,0.3697230815887451,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[2717, 6018, 3616, 5224, 639, 1991]",,-5.0
797,30.5,Hierarchy,LenLog_1_10_1_15_20_2-5_12000.csv,10,2.5,20,30,,1,1,15,6,40.0,0.5,17.63841462135315,0.3643784523010254,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[2720, 4903, 650, 204, 11666, 2490]",,-10.0
798,31.0,Hierarchy,LenLog_1_10_1_15_20_5_6000.csv,10,5.0,20,5,,1,1,15,0,0.0,,9.151952981948853,0.0660562515258789,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]",[],,15.0
