experimentID,EncodingMethod,uiLogName,variationPercentage,percentageMotifsOverLog,motifLength,windowSize,windowSizeMatch,motifsToBeDiscovered,motifsDiscovered,numberOfOccurrancesToBeDiscovered,OccurancesDiscovered/TP,topMotifsT,DiscoveryPercentage,alignmentAccuracy,Precision,Recall,F1-Score,ExecutionTime,executionTimeEncoding,executionTimeDistanceMeasure,motifSpots,discoveredSpots,DiscoveryLoops
20.2,HierarchyAware,LenLog_1_1_15_10_10_1500.csv,0,10.0,10,15,5,1,1,15,14,20,93.33333333333333,0.6530612244897961,0.7,0.9333333333333333,0.8,0.7110762596130371,0.5073862075805664,0.5073862075805664,"[1465, 1408, 1387, 1110, 1077, 838, 679, 637, 492, 397, 318, 253, 159, 45, 7]","[1403, 679, 5, 1387, 490, 392, 45, 1076, 1109, 256, 1460, 637, 313, 154]",2
20.3,HierarchyAware,LenLog_1_1_15_10_10_1500.csv,0,10.0,10,20,10,1,1,15,12,20,80.0,0.5333333333333333,0.6,0.8,0.6857142857142857,0.7397220134735107,0.5073862075805664,0.5073862075805664,"[1465, 1408, 1387, 1110, 1077, 838, 679, 637, 492, 397, 318, 253, 159, 45, 7]","[1409, 679, 1381, 491, 391, 1071, 1104, 243, 1459, 637, 314, 149]",2
20.4,HierarchyAware,LenLog_1_1_15_10_10_1500.csv,0,10.0,10,25,15,1,1,15,14,20,93.33333333333333,0.6547619047619048,0.7,0.9333333333333333,0.8,0.8105063438415527,0.5073862075805664,0.5073862075805664,"[1465, 1408, 1387, 1110, 1077, 838, 679, 637, 492, 397, 318, 253, 159, 45, 7]","[1407, 837, 672, 1381, 491, 389, 42, 1070, 1103, 260, 1459, 637, 315, 158]",2
20.5,HierarchyAware,LenLog_1_1_15_10_10_1500.csv,0,10.0,10,30,20,1,1,15,13,20,86.66666666666667,0.5487179487179488,0.65,0.8666666666666667,0.7428571428571429,0.8367080688476562,0.5073862075805664,0.5073862075805664,"[1465, 1408, 1387, 1110, 1077, 838, 679, 637, 492, 397, 318, 253, 159, 45, 7]","[1405, 679, 1376, 491, 384, 39, 1067, 1100, 240, 1460, 637, 305, 156]",2
21.0,HierarchyAware,LenLog_1_1_15_5_5_1500.csv,0,5.0,5,5,0,1,1,15,13,20,86.66666666666667,1.0,0.65,0.8666666666666667,0.7428571428571429,0.47597622871398926,0.4003934860229492,0.4003934860229492,"[1459, 1287, 1188, 1050, 561, 552, 534, 473, 378, 360, 301, 178, 171, 152, 116]","[1188, 1287, 552, 360, 171, 301, 378, 561, 178, 116, 534, 152, 473]",2
21.1,HierarchyAware,LenLog_1_1_15_5_5_1500.csv,0,5.0,5,10,5,1,1,15,2,10,13.333333333333334,0.19999999999999996,0.2,0.13333333333333333,0.16,0.5388717651367188,0.4003934860229492,0.4003934860229492,"[1459, 1287, 1188, 1050, 561, 552, 534, 473, 378, 360, 301, 178, 171, 152, 116]","[167, 530]",1
21.2,HierarchyAware,LenLog_1_1_15_5_5_1500.csv,0,5.0,5,15,10,1,1,15,0,10,0.0,0.0,0.0,0.0,0.0,0.581650972366333,0.4003934860229492,0.4003934860229492,"[1459, 1287, 1188, 1050, 561, 552, 534, 473, 378, 360, 301, 178, 171, 152, 116]",[],1
21.3,HierarchyAware,LenLog_1_1_15_5_5_1500.csv,0,5.0,5,20,15,1,1,15,1,10,6.666666666666667,0.19999999999999996,0.1,0.06666666666666667,0.08,0.6062908172607422,0.4003934860229492,0.4003934860229492,"[1459, 1287, 1188, 1050, 561, 552, 534, 473, 378, 360, 301, 178, 171, 152, 116]",[186],1
21.4,HierarchyAware,LenLog_1_1_15_5_5_1500.csv,0,5.0,5,25,20,1,1,15,1,10,6.666666666666667,0.16666666666666663,0.1,0.06666666666666667,0.08,0.6670703887939453,0.4003934860229492,0.4003934860229492,"[1459, 1287, 1188, 1050, 561, 552, 534, 473, 378, 360, 301, 178, 171, 152, 116]",[188],1
21.5,HierarchyAware,LenLog_1_1_15_5_5_1500.csv,0,5.0,5,30,25,1,1,15,2,10,13.333333333333334,0.43333333333333335,0.2,0.13333333333333333,0.16,0.7050991058349609,0.4003934860229492,0.4003934860229492,"[1459, 1287, 1188, 1050, 561, 552, 534, 473, 378, 360, 301, 178, 171, 152, 116]","[183, 183]",1
22.0,HierarchyAware,LenLog_1_1_30_5_10_1500.csv,0,10.0,5,5,0,1,1,30,30,40,100.0,0.9666666666666667,0.75,1.0,0.8571428571428571,0.6392147541046143,0.5416293144226074,0.5416293144226074,"[1478, 1461, 1410, 1344, 1330, 1318, 1284, 1198, 1142, 1124, 1113, 1041, 1011, 988, 966, 934, 885, 852, 843, 659, 596, 588, 575, 561, 428, 365, 348, 248, 149, 86]","[1410, 1284, 1041, 659, 149, 1318, 934, 428, 1198, 561, 1330, 1460, 575, 1344, 1477, 966, 843, 588, 852, 596, 86, 1113, 988, 348, 1124, 365, 1011, 885, 1142, 248]",4
22.1,HierarchyAware,LenLog_1_1_30_5_10_1500.csv,0,10.0,5,10,5,1,1,30,14,20,46.666666666666664,0.3857142857142857,0.7,0.4666666666666667,0.56,0.6789374351501465,0.5416293144226074,0.5416293144226074,"[1478, 1461, 1410, 1344, 1330, 1318, 1284, 1198, 1142, 1124, 1113, 1041, 1011, 988, 966, 934, 885, 852, 843, 659, 596, 588, 575, 561, 428, 365, 348, 248, 149, 86]","[1036, 656, 148, 1319, 556, 1457, 1474, 840, 585, 1108, 985, 1125, 1010, 1138]",2
22.2,HierarchyAware,LenLog_1_1_30_5_10_1500.csv,0,10.0,5,15,10,1,1,30,18,30,60.0,0.4841269841269841,0.6,0.6,0.6,0.7058444023132324,0.5416293144226074,0.5416293144226074,"[1478, 1461, 1410, 1344, 1330, 1318, 1284, 1198, 1142, 1124, 1113, 1041, 1011, 988, 966, 934, 885, 852, 843, 659, 596, 588, 575, 561, 428, 365, 348, 248, 149, 86]","[1410, 142, 1318, 1193, 554, 1324, 568, 1338, 962, 842, 584, 85, 1107, 1122, 370, 1011, 882, 1143]",3
22.3,HierarchyAware,LenLog_1_1_30_5_10_1500.csv,0,10.0,5,20,15,1,1,30,14,20,46.666666666666664,0.5642857142857143,0.7,0.4666666666666667,0.56,0.7528202533721924,0.5416293144226074,0.5416293144226074,"[1478, 1461, 1410, 1344, 1330, 1318, 1284, 1198, 1142, 1124, 1113, 1041, 1011, 988, 966, 934, 885, 852, 843, 659, 596, 588, 575, 561, 428, 365, 348, 248, 149, 86]","[1287, 1040, 140, 1316, 552, 568, 1342, 963, 85, 1106, 998, 1122, 1011, 1137]",2
22.4,HierarchyAware,LenLog_1_1_30_5_10_1500.csv,0,10.0,5,25,20,1,1,30,22,30,73.33333333333333,0.6022727272727273,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8021564483642578,0.5416293144226074,0.5416293144226074,"[1478, 1461, 1410, 1344, 1330, 1318, 1284, 1198, 1142, 1124, 1113, 1041, 1011, 988, 966, 934, 885, 852, 843, 659, 596, 588, 575, 561, 428, 365, 348, 248, 149, 86]","[1408, 1284, 153, 1311, 439, 1195, 552, 1331, 574, 1344, 967, 588, 588, 83, 1106, 982, 359, 1117, 359, 1005, 889, 1134]",3
22.5,HierarchyAware,LenLog_1_1_30_5_10_1500.csv,0,10.0,5,30,25,1,1,30,28,40,93.33333333333333,0.4071428571428571,0.7,0.9333333333333333,0.8,0.8280980587005615,0.5416293144226074,0.5416293144226074,"[1478, 1461, 1410, 1344, 1330, 1318, 1284, 1198, 1142, 1124, 1113, 1041, 1011, 988, 966, 934, 885, 852, 843, 659, 596, 588, 575, 561, 428, 365, 348, 248, 149, 86]","[1277, 1031, 654, 136, 1313, 945, 413, 1193, 559, 1318, 1457, 574, 1342, 962, 831, 574, 842, 604, 74, 1098, 979, 361, 1109, 361, 999, 872, 1132, 242]",4
23.0,HierarchyAware,LenLog_1_20_1_10_15_10_1500.csv,20,10.0,15,5,-10,1,1,10,0,10,0.0,0.0,0.0,0.0,0.0,0.6208934783935547,0.5502052307128906,0.5502052307128906,"[1297, 1272, 687, 671, 610, 505, 274, 122, 82, 56]",[],1
23.1,HierarchyAware,LenLog_1_20_1_10_15_10_1500.csv,20,10.0,15,10,-5,1,1,10,3,10,30.0,0.6666666666666666,0.3,0.3,0.3,0.6985924243927002,0.5502052307128906,0.5502052307128906,"[1297, 1272, 687, 671, 610, 505, 274, 122, 82, 56]","[56, 1297, 1277]",1
23.2,HierarchyAware,LenLog_1_20_1_10_15_10_1500.csv,20,10.0,15,15,0,1,1,10,6,10,60.0,0.9047619047619048,0.6,0.6,0.6,0.7249934673309326,0.5502052307128906,0.5502052307128906,"[1297, 1272, 687, 671, 610, 505, 274, 122, 82, 56]","[55, 687, 1298, 82, 1273, 121]",1
23.3,HierarchyAware,LenLog_1_20_1_10_15_10_1500.csv,20,10.0,15,20,5,1,1,10,7,10,70.0,0.6285714285714287,0.7,0.7,0.7,0.7767460346221924,0.5502052307128906,0.5502052307128906,"[1297, 1272, 687, 671, 610, 505, 274, 122, 82, 56]","[606, 51, 683, 270, 81, 117, 668]",1
23.4,HierarchyAware,LenLog_1_20_1_10_15_10_1500.csv,20,10.0,15,25,10,1,1,10,7,10,70.0,0.5595238095238095,0.7,0.7,0.7,0.8514955043792725,0.5502052307128906,0.5502052307128906,"[1297, 1272, 687, 671, 610, 505, 274, 122, 82, 56]","[603, 44, 276, 78, 505, 110, 671]",1
23.5,HierarchyAware,LenLog_1_20_1_10_15_10_1500.csv,20,10.0,15,30,15,1,1,10,10,20,100.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.939741849899292,0.5502052307128906,0.5502052307128906,"[1297, 1272, 687, 671, 610, 505, 274, 122, 82, 56]","[610, 41, 673, 1293, 274, 70, 1258, 493, 107, 657]",2
24.0,HierarchyAware,LenLog_1_20_1_15_10_10_1500.csv,20,10.0,10,5,-5,1,1,15,7,10,46.666666666666664,0.7142857142857143,0.7,0.4666666666666667,0.56,0.6790833473205566,0.5860276222229004,0.5860276222229004,"[1418, 1367, 1343, 1228, 1060, 957, 914, 809, 717, 527, 500, 427, 232, 217, 172]","[810, 427, 718, 173, 527, 500, 218]",1
24.1,HierarchyAware,LenLog_1_20_1_15_10_10_1500.csv,20,10.0,10,10,0,1,1,15,4,10,26.666666666666668,0.85,0.4,0.26666666666666666,0.32,0.7057814598083496,0.5860276222229004,0.5860276222229004,"[1418, 1367, 1343, 1228, 1060, 957, 914, 809, 717, 527, 500, 427, 232, 217, 172]","[717, 527, 500, 960]",1
24.2,HierarchyAware,LenLog_1_20_1_15_10_10_1500.csv,20,10.0,10,15,5,1,1,15,4,10,26.666666666666668,0.2857142857142857,0.4,0.26666666666666666,0.32,0.7770078182220459,0.5860276222229004,0.5860276222229004,"[1418, 1367, 1343, 1228, 1060, 957, 914, 809, 717, 527, 500, 427, 232, 217, 172]","[1055, 523, 496, 950]",1
